Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Posture
2023-10-02 01:27:57,0.005,-0.9691,0.2664,0.92,-2.14,0.12,-2.99,54.2,42.02,side
2023-10-02 01:27:57,0.0029,-0.9689,0.2662,0.98,-2.26,0.12,-3.3,54.08,41.54,side
2023-10-02 01:27:57,0.0033,-0.9689,0.2662,1.04,-2.08,0.18,-2.81,53.65,42.54,side
2023-10-02 01:27:57,0.0034,-0.9694,0.2675,0.92,-1.95,0.18,-3.14,54.11,41.44,side
2023-10-02 01:27:57,0.0035,-0.969,0.2659,0.85,-2.14,0.12,-3.41,54.43,42.24,side
2023-10-02 01:27:57,0.004,-0.9696,0.2676,0.98,-2.01,0.18,-2.75,53.96,42.3,side
2023-10-02 01:27:57,0.0034,-0.9705,0.2653,1.04,-2.2,0.12,-2.44,53.09,42.53,side
2023-10-02 01:27:57,0.0035,-0.9696,0.2683,1.04,-2.08,0.24,-2.81,54.05,42.21,side
2023-10-02 01:27:57,0.0044,-0.97,0.2659,0.92,-2.01,0.18,-2.95,54.06,41.87,side
2023-10-02 01:27:58,0.0043,-0.9688,0.2671,0.98,-2.08,0.0,-2.67,53.32,41.92,side
2023-10-02 01:27:58,0.0045,-0.9689,0.2681,1.04,-2.01,0.0,-2.62,54.2,41.52,side
2023-10-02 01:27:58,0.0038,-0.97,0.2667,0.92,-2.14,0.18,-2.82,54.49,41.47,side
2023-10-02 01:27:58,0.004,-0.9698,0.2676,1.22,-2.08,0.06,-2.88,53.64,42.3,side
2023-10-02 01:27:58,0.0044,-0.9695,0.2664,1.1,-2.08,0.12,-2.71,53.99,42.25,side
2023-10-02 01:27:58,0.0039,-0.9688,0.2675,0.92,-2.08,0.18,-3.1,54.69,42.21,side
2023-10-02 01:27:58,0.0039,-0.9694,0.2676,0.92,-2.01,0.06,-2.61,53.69,42.25,side
2023-10-02 01:27:58,0.0028,-0.97,0.2675,0.85,-1.95,0.06,-2.59,52.91,41.92,side
2023-10-02 01:27:58,0.0049,-0.9692,0.2659,0.85,-2.01,0.12,-2.64,53.64,41.54,side
2023-10-02 01:27:59,0.0044,-0.9686,0.267,0.85,-2.2,0.24,-3.11,53.8,41.52,side
2023-10-02 01:27:59,0.0051,-0.969,0.2666,0.73,-2.08,0.12,-2.6,53.53,41.99,side
2023-10-02 01:27:59,0.0023,-0.9689,0.2671,0.98,-2.08,0.12,-3.44,53.53,42.38,side
2023-10-02 01:27:59,0.0051,-0.9695,0.2683,0.92,-2.26,0.0,-3.06,54.38,41.21,side
2023-10-02 01:27:59,0.0051,-0.9697,0.2666,0.92,-2.08,0.12,-2.77,53.39,41.76,side
2023-10-02 01:27:59,0.0034,-0.9689,0.2673,0.85,-2.01,0.18,-2.53,53.22,40.71,side
2023-10-02 01:27:59,0.0049,-0.9688,0.269,0.98,-2.2,0.12,-2.87,53.63,41.98,side
2023-10-02 01:27:59,0.005,-0.9695,0.2673,0.85,-2.2,0.12,-2.7,53.56,41.87,side
2023-10-02 01:27:59,0.0038,-0.9695,0.2664,1.1,-2.2,0.24,-2.61,53.61,42.18,side
2023-10-02 01:27:59,0.0057,-0.9691,0.2692,0.98,-2.26,0.18,-2.87,53.34,41.61,side
2023-10-02 01:28:00,0.0043,-0.9691,0.2667,0.92,-2.08,0.31,-2.71,54.75,42.2,side
2023-10-02 01:28:00,0.004,-0.9702,0.2665,0.98,-2.08,0.24,-2.59,53.96,41.1,side
2023-10-02 01:28:00,0.0044,-0.9714,0.2662,0.85,-2.01,0.06,-2.06,53.93,41.93,side
2023-10-02 01:28:00,0.0051,-0.9696,0.2671,0.98,-2.14,0.12,-2.7,54.03,41.52,side
2023-10-02 01:28:00,0.0039,-0.9701,0.2661,0.92,-1.95,0.18,-2.88,54.21,42.14,side
2023-10-02 01:28:00,0.0042,-0.9686,0.2672,1.1,-2.01,0.12,-2.77,53.41,41.6,side
2023-10-02 01:28:00,0.0042,-0.969,0.2675,0.98,-2.08,0.24,-2.84,53.78,40.88,side
2023-10-02 01:28:00,0.0045,-0.969,0.2672,0.92,-2.01,0.12,-3.16,54.21,40.95,side
2023-10-02 01:28:00,0.0043,-0.9695,0.2664,1.1,-2.01,0.18,-3.1,53.42,41.42,side
2023-10-02 01:28:01,0.0042,-0.9689,0.2686,1.1,-2.01,0.12,-3.21,53.74,41.6,side
2023-10-02 01:28:01,0.0046,-0.9717,0.2678,0.92,-2.01,0.24,-3.09,54.19,42.19,side
2023-10-02 01:28:01,0.0039,-0.9683,0.2677,1.04,-2.01,0.31,-2.58,53.53,41.49,side
2023-10-02 01:28:01,0.0051,-0.9695,0.2667,0.92,-1.95,0.12,-2.53,53.32,41.26,side
2023-10-02 01:28:01,0.0045,-0.9685,0.2678,0.85,-2.01,0.06,-3.14,53.75,42.35,side
2023-10-02 01:28:01,0.0031,-0.9696,0.2668,0.98,-2.08,0.06,-2.99,54.08,42.27,side
2023-10-02 01:28:01,0.0043,-0.9692,0.2676,0.79,-1.77,0.24,-2.72,53.71,41.83,side
2023-10-02 01:28:01,0.0039,-0.9695,0.2682,0.73,-2.08,0.06,-2.33,53.43,42.1,side
2023-10-02 01:28:01,0.0051,-0.9695,0.2666,1.1,-2.01,0.12,-3.11,54.22,40.61,side
2023-10-02 01:28:02,0.0037,-0.9694,0.2678,0.85,-2.26,0.12,-2.58,53.05,41.77,side
2023-10-02 01:28:02,0.0038,-0.9697,0.2673,0.67,-2.01,0.18,-2.21,53.32,41.17,side
2023-10-02 01:28:02,0.0039,-0.9692,0.2671,0.92,-2.08,0.24,-3.19,54.1,41.65,side
2023-10-02 01:28:02,0.004,-0.9694,0.267,0.98,-1.89,0.12,-2.98,53.43,42.18,side
2023-10-02 01:28:02,0.004,-0.9683,0.2687,0.92,-2.14,0.12,-2.49,53.06,41.72,side
